path,artifact_kinds,artifact_count,last_modified,has_raw_runs_csv,csv_rows,has_seed_column,instance_ids,solver_path,solver_path_evidence,fingerprint_a_attempts,fingerprint_a_completed,fingerprint_b_groups,fingerprint_b_groups_with_single_value,fingerprint_b_grouping_keys,fingerprint_c_result,classification,classification_evidence
baselines/e4_e5/china_tvci_representative_days_jjj_prd_cy_20260718,csv:2;json:3;md:1;py:1,7,2026-07-17T19:50:57+08:00,true,10,false,该包无此信息,P5,baselines/e4_e5/china_tvci_representative_days_jjj_prd_cy_20260718/raw_runs.csv:列 search_evaluations 全部为0（10行）,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_tvci_representative_days_jjj_prd_cy_20260718/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['run_id', 'check', 'scope', 'observed', 'expected', 'search_evaluations', 'status']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_tvci_representative_days_jjj_prd_cy_20260718/raw_runs.csv:列 search_evaluations 全部为0（10行）；包内记录为零搜索
baselines/e4_e5/china_tvci_source_gate_20260717,csv:4;json:3;md:1,8,2026-07-17T03:11:16+08:00,true,8,false,该包无此信息,P5,baselines/e4_e5/china_tvci_source_gate_20260717/raw_runs.csv:列 search_evaluations 全部为0（8行）,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_tvci_source_gate_20260717/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['year', 'expected_hours', 'observed_hours', 'column_count', 'column_sequence_match', 'invalid_time_count', 'null_count', 'non_numeric_count', 'negative_count', 'nonfinite_count', 'above_2_tCO2_per_MWh_count', 'search_evaluations', 'source_gate_pass']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_tvci_source_gate_20260717/raw_runs.csv:列 search_evaluations 全部为0（8行）；包内记录为零搜索
baselines/e4_e5/china_tvci_source_gate_20260717_v2,csv:4;json:3;md:1,8,2026-07-17T03:12:35+08:00,true,8,false,该包无此信息,P5,baselines/e4_e5/china_tvci_source_gate_20260717_v2/raw_runs.csv:列 search_evaluations 全部为0（8行）,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_tvci_source_gate_20260717_v2/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['year', 'expected_hours', 'observed_hours', 'column_count', 'column_sequence_match', 'invalid_time_count', 'null_count', 'non_numeric_count', 'negative_count', 'nonfinite_count', 'above_2_tCO2_per_MWh_count', 'search_evaluations', 'source_gate_pass']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_tvci_source_gate_20260717_v2/raw_runs.csv:列 search_evaluations 全部为0（8行）；包内记录为零搜索
baselines/e4_e5/e4_forecast_timing_formal_20260713,csv:11;json:4;md:1,16,2026-07-13T22:17:45+08:00,true,9072,true,L-main-threeshift-100c-01|L-main-threeshift-10c-01|L-main-threeshift-150c-01|L-main-threeshift-15c-01|L-main-threeshift-200c-01|L-main-threeshift-20c-01|L-main-threeshift-25c-01|L-main-threeshift-50c-01|L-main-threeshift-75c-01,P5,baselines/e4_e5/e4_forecast_timing_formal_20260713/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/e4_forecast_timing_formal_20260713/raw_runs.csv; keys=['instance', 'arm']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,NO_SEARCH,baselines/e4_e5/e4_forecast_timing_formal_20260713/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/e4_four_cell_probe_20260713,csv:4;json:3;md:1,8,2026-07-13T21:40:46+08:00,true,4,false,L-main-threeshift-50c-01,P5,baselines/e4_e5/e4_four_cell_probe_20260713/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/e4_four_cell_probe_20260713/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['arm', 'timing_rule', 'route_fingerprint', 'service_fingerprint', 'energy_ledger_fingerprint', 'timing_fingerprint', 'source_replay_max_difference', 'hard_violation_count', 'hard_violation_types', 'first_trip_wrong_day_offset', 'charge_outside_legal_window', 'same_vehicle_charge_trip_overlaps', 'same_vehicle_charge_charge_overlaps', 'total_cost', 'total_operational_emissions_kg', 'direct_fuel_emissions_kg', 'charging_emissions_kg', 'total_charging_kwh', 'pre_day_charging_kwh', 'between_trip_charging_kwh', 'pre_day_charging_emissions_kg', 'between_trip_charging_emissions_kg', 'eligible_pre_day_kwh', 'eligible_between_trip_kwh', 'slot_energy_closure_error']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/e4_four_cell_probe_20260713/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/e4_multiday_forecast_probe_20260713,csv:6;json:3;md:1,10,2026-07-13T21:59:49+08:00,true,504,true,该包无此信息,P5,baselines/e4_e5/e4_multiday_forecast_probe_20260713/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,source=baselines/e4_e5/e4_multiday_forecast_probe_20260713/raw_runs.csv; keys=['arm']; seed=['seed']; values=[]; seed_counts={},该包无此信息：没有可用的目标值或路线结构值列,NO_SEARCH,baselines/e4_e5/e4_multiday_forecast_probe_20260713/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/nonlinear_charging_robustness_replay_20260717,csv:12;json:6;md:2,20,2026-07-17T04:14:00+08:00,true,18144,true,L-main-threeshift-100c-01|L-main-threeshift-10c-01|L-main-threeshift-150c-01|L-main-threeshift-15c-01|L-main-threeshift-200c-01|L-main-threeshift-20c-01|L-main-threeshift-25c-01|L-main-threeshift-50c-01|L-main-threeshift-75c-01,P5,baselines/e4_e5/nonlinear_charging_robustness_replay_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/nonlinear_charging_robustness_replay_20260717/raw_runs.csv; keys=['instance', 'arm', 'curve', 'curve_role', 'above_constant_power_end_pct']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,NO_SEARCH,baselines/e4_e5/nonlinear_charging_robustness_replay_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/nonlinear_multitrip_formula_gate_20260717,csv:1;json:3;md:1,5,2026-07-17T04:16:47+08:00,true,11,false,该包无此信息,P5,baselines/e4_e5/nonlinear_multitrip_formula_gate_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/nonlinear_multitrip_formula_gate_20260717/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['check', 'case', 'expected', 'actual', 'absolute_error', 'pass']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/nonlinear_multitrip_formula_gate_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/shenzhen_2025_02_tariff_closure_20260723,csv:1;docx:1;html:3;json:5;md:1;py:1,12,2026-07-23T13:52:44+08:00,true,14,false,该包无此信息,P5,baselines/e4_e5/shenzhen_2025_02_tariff_closure_20260723/independent_recalculation.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/shenzhen_2025_02_tariff_closure_20260723/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['evidence_id', 'evidence_type', 'source_path', 'source_sha256', 'claim', 'observed', 'status']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/shenzhen_2025_02_tariff_closure_20260723/independent_recalculation.json:/search_evaluations=0；包内记录为零搜索
baselines/e6_fairness/e6_participation_audit_20260714,csv:2;json:3;md:1,6,2026-07-14T07:29:45+08:00,true,54,true,L-main-threeshift-100c-01|L-main-threeshift-10c-01|L-main-threeshift-150c-01|L-main-threeshift-15c-01|L-main-threeshift-200c-01|L-main-threeshift-20c-01|L-main-threeshift-25c-01|L-main-threeshift-50c-01|L-main-threeshift-75c-01,未归类,baselines/e6_fairness/e6_participation_audit_20260714/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e6_fairness/e6_participation_audit_20260714/raw_runs.csv; keys=['instance', 'participation_premium_vs_unrestricted_pct']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/e6_fairness/e6_participation_audit_20260714/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
